Radio Name(A),  Opt Name(B),  Ra Radio,  Dec Radio,  Area observed,  Area detectable, flux(mJy),  log(lum)-W/Hz,  log(lum)-W/Hz-detectable,  num Opt,   num opt detectable,  Ra NED,  Dec NED,  z,  MagNED, objID SDSS,  Ra SDSS,  Dec SDSS,  Mag_u,  Mag_g,  Mag_r,  Mag_i,  Mag_z,  Note,  u-r, color classification,  radio morph  optical morph,   conclution
-1000000,  B244,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  256.64625,  78.36556,  0.056,  17.5V,  1237663269332058433,  256.64584,  78.36562,  19.77,  17.98,  17.09,  16.66,  19.77,  None,  2.68,  A,  0.0,  0.0,  0.0
-1000000,  B245,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  254.32292,  78.78472,  0.061,  ...,  1237655749380670068,  254.32347,  78.78490,  20.93,  18.82,  18.04,  17.67,  20.93,  None,  2.89,  A,  0.0,  0.0,  0.0
-1000000,  B246,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  254.71292,  78.92000,  0.060,  ...,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  None,  0.00,  UN,  0.0,  0.0,  0.0
-1000000,  B247,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  254.27292,  78.54667,  0.055,  16.04,  1237662720113246543,  254.27255,  78.54663,  18.86,  16.72,  15.75,  15.29,  18.86,  None,  3.11,  A,  0.0,  0.0,  0.0
-1000000,  B248,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  254.17042,  78.61806,  0.060,  ...,  1237662720113246478,  254.17060,  78.61806,  19.58,  17.64,  16.75,  16.34,  19.58,  None,  2.83,  A,  0.0,  0.0,  0.0
-1000000,  B249,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  257.64000,  78.56500,  0.065,  16.68,  1237663230678860095,  257.63954,  78.56500,  19.44,  17.31,  16.36,  15.89,  19.44,  None,  3.08,  A,  0.0,  0.0,  0.0
-1000000,  B250,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  257.69125,  78.53750,  0.063,  15.11,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  None,  0.00,  UN,  0.0,  0.0,  0.0
-1000000,  B251,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  257.09750,  78.37417,  0.058,  17.2V,  1237663269332123802,  257.09709,  78.37427,  19.20,  17.59,  16.90,  16.59,  19.20,  None,  2.30,  A,  0.0,  0.0,  0.0
-1000000,  B252,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  256.80917,  78.32000,  0.059,  ...,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  None,  0.00,  UN,  0.0,  0.0,  0.0
-1000000,  B253,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  254.07833,  78.53528,  0.061,  ...,  1237656564891189481,  254.07853,  78.53547,  19.63,  17.79,  16.88,  16.43,  19.63,  None,  2.75,  A,  0.0,  0.0,  0.0
-1000000,  B254,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  253.99917,  78.77111,  0.061,  16.05,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  None,  0.00,  UN,  0.0,  0.0,  0.0
-1000000,  B255,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  256.60000,  79.04361,  0.059,  ...,  1237663231215730857,  256.60080,  79.04392,  20.05,  18.46,  17.68,  17.29,  20.05,  None,  2.37,  A,  0.0,  0.0,  0.0
-1000000,  B256,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  257.95625,  78.59806,  0.059,  ...,  1237663230678860162,  257.95650,  78.59770,  19.38,  17.63,  16.69,  16.26,  19.38,  None,  2.69,  A,  0.0,  0.0,  0.0
-1000000,  B257,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  257.31292,  78.36611,  0.056,  ...,  1237663269332123866,  257.31303,  78.36650,  19.27,  17.51,  16.71,  16.34,  19.27,  None,  2.56,  A,  0.0,  0.0,  0.0
